1659,"kajian yg dibubarkan
ust. felix siauw: dibubarkan banser
ust. hanan hataki: dibubarkan banser

semoga selalu diberi perlindungan oleh allah 
aamiin 🤲🏼",aalfiqri
1660,hanan attaki mau ke semarang ceunah https://t.co/q7m2ahexuz,thisisyeyen30
1661,@yuliaariani1 ustad yg di ingin kan sama banser..ustad kayak apa sih guwe juga gk habis pikir deh..,Garda0dua
1662,"ust hanan attaki jadi trending,karna kajian di tegal dibubarkan?
alasanya mengandung unsur provokasi? ya allah kok sedih bacanya :(
beberapakali datang ke kajian ust hanan,beliau sama sekali tdk
pernh aneh2 dlm menyampaikan ilmunya.provokasi kaum jomblo biar cepef nikah lah iya!!",utamijuwitaa
1663,kenapa ceu atih mau ya dinikahin sama pak ustadz,mochidreamies
1664,@adietya_5 @epras92 @afiffuads cari aja video abu janda di ko ustadz felix tentang panji rasulullah saw.  apa itu bukan ajaran sesat?,roni_suhendro
1665,"bingung jg sih dgn apa yg dilakukan gp ansor, setau sy ust. hanan attaki adalah ustadz yang paling berhati2 dlm ceramah bahkan topik2 yg beliau bw adalah topik yg ringan &amp; gampang dicerna semua golongan. gak pernah tuh ad ceramah yg berbau provokasi atau unsur memecah belah umat. https://t.co/6hhbccwi5u",thereism_
1666,potret 5 tahun kedepan cuy...😁 https://t.co/52eq0nvvdm,Gatot_Sandy
1667,"@alestierre temen aku kesurupan hantu centil kak
masa ustadz nya digodain :""
terus pas disuruh keluar dia boong, dia bilang dia udah sadar ternyata belum
pas udah sadar disuruh ambil wudhu terus sholat eh pas wudhu dia masuk lagi😂😂😂",dndjkv
1668,"@eskepaldenkow tau gel emosi jiwa gue. aduh itu ustadz di bandung ditunggu tunggu loh, berapa banyak orang yang tatoan berani solat ke mesjid tanpa takut di judge ini itu karena beliau, sampe dikatain provokatif itu keterlaluan. benciiiii",tyatyash
1669,"kelakuanmu pancet ae....wanita katholik injak2 masjid sambil bawa anijing dibela sementara ustad yg mau pengajian kamu protes.
toleran sekali kamu ser!!!

diprotes gp ansor, pengajian ustadz hanan attaki di tegal dibatalkan 

https://t.co/wrrftjwblq",muit1924
1670,jengkel aja gitu pas tau berita ust hanan attaki ga boleh ceramah karena banser dan gp ansor cabang tegal keberatan.. alasan mereka keberatan karena katanya ceramahnya provokatif.. lu orang maunya apa si.. kim...,Casseyrayy
1671,ust. hanan attaki kenapa deh. padahal ceramahnya bagus dan nyentuh bgt,donutker
1672,"@mataharilaut86 hti? hanan attaki indonesia? 
oh my god.. 

tinggal sholawatan wae lah...",ariefk_atmaja
1673,"@adietya_5 @epras92 @afiffuads lha kok gak diakui seh sebagai ustadz nya banser?  apa setelah permadi ustadz abu2 ini di ko ustadz felix di ilc,  lantas kalian gak mengakui lagi abu janda sebagai ustadz kalian?",roni_suhendro
1674,"@pakaipeci banser, kajian ustad selain n.u dihalangi, dangdutan dihadiri. 👍",hilmigmlr
1675,"liat trending ustadz hanan attaki, ""wah ada hal keren kayaknya"".
lalu tiba-tiba entah kenapa ngerasa nyesek aja yak, baca kalo ban*ser sering banget bubar-bubarin kajian. ya padahal secara terbuka kita bisa liat apa yang mereka dakwahkan. dan saya pikir itu baik baik saja.",agustiananggi_
1676,"@ronavioleta @sumidi06 @alissawahid kesepakatan? apa pemaksaan sepihak?
giliran fpi bubarin tempat maksiat situ bilang presekusi, melanggar wewenang aparat.. lah kalo ini apa?
ntar kalo ustadz nu di bales dan di presekusi gimana mbak? jelas tweets anda menunjukan pembenaran tindakan banser ini.",adesudyana
1677,"@ikramarki menurut penafsiran saya bersama kowalski itu sebelumnya istrinya pak ustadz lagi liat video kpop, terus ketahuan sma pak ustad akhirnya dia marah-marah dan bikin video kaya gitu, istrinya itu menahan pak ustadnya biar ga marah-marah.",CahyoPoseidon
1678,coba bawa sini ceramah ustad hanan attaki yang katanya provokatif. apa jangan-jangan otak anda-anda yang provokatif?,AdeeJupri_
1679,"yaaa alloh sudah se bejad itukah moral anak anak muda nu...
apa yang mereka lakukan thd ustadz hanan attaki benar benar keterlaluan",DM__Yusuf
1680,"gara-gara liat notif uts. hanan attaki dijegal sekelompok ormas, aku jadi on twitter lagi. semoga engkau dilindunginya. aamiin.",tergopoh_id
1681,"hnnnnzirrrrrr hanan attaki gitu, bong-sor udah pd kelelep otaquenya",mhrnlm
1682,@kumparan gp ansor dan banser pasti merasa paling benar dan lebih berhak masuk surga dibanding yang lain.,NandiSBahri
1683,"knapa bisa kya gini? ;(( pdahal kajian ustadz hanan attaki ngena bgt dan adem, hati kita tergerak utk mnjadi pribadi yg lebih baik lgi.

#selfreminder #motivatorindonesia https://t.co/gnxeutk7u1",callmefir_
1684,@mas__piyuuu ke susupan apakah anshor dan banser kita ini...ini yg perlu hrs kita cari bersama sama utk kaum nuslimin. jgn demi ormas semata saudara mu kau leceh kan,Endibm1
1685,"jomblo itu penderitaan
ustadz. dr. firanda andirja m.a.
sumber https://t.co/ombrihjnci
bukan #hananattaki
bukan #matikantvadajae
bukan #audrey https://t.co/hpaigbw7cv",ivanovreborn
1686,@viavallennnn denger ceramahnya baik sekali harus kita amalkan .mungkin ini salah satu cara allah menganggat derajat sang ustadz #hanan attaki,AmirMah73828457
1687,salah apa ustadz hanan attaki 😠 https://t.co/gdypg5kyvy,ibaybro
1688,"@tuteh_ takut lari"" kali ustadz nya gus. makanya di teplokin gitu 🤣🤣🤣😂.",windysoejarwo
1689,@ronavioleta @alissawahid orang mau ngaji kok dilarang larang mbak alissa..katanya paling toleran..jadi toleransi kayak gimana mbak yang menurut mbak.. kalau emang merasa paling benar pada tabayyun aja mbak..salahnya dimana sih ustad hanan attaki ini..,anakbundaaku
1690,"gw bilang gp anshor ini parah!!!
jauh dari toleransi, ga faham soal dakwah https://t.co/nkit8uuqa4",Hery_Sumantri
1691,@aminsiregar75 astaghfirullah pak ustadz,its_whalien52
1692,"ngebubarin lagi ngebubarin lagi.
gmnaa ini bosqyu? https://t.co/t0ghtoinn8",UnderScore_Yau
1693,@mas__piyuuu @hukumdan salahnya dimana siih ustadz hanan??  apa krn gak dungu kayak kalian??,melia71kusumawa
1694,"@kumparan semakin ga demen ama banser - anshor skg, kau rusak nu, dengan kelakuan kalian ini.
sampai kapan kau berpuas diri dengan hal begini.",Moeldachlan
1695,"ya allah, ini ampas tahu pd udh geser kali ya otaquenya. hanan attaki itu ustadz muda yg pengajiannya seputaran anak muda juga, masih bagus anak2 muda mau ngaji gegara dakwah nya dia. elu pd resek kenapa sik? https://t.co/1acjqq0nw4",mhrnlm
1696,"dlm dakwah mensyiarkan agama islam ya memng gitu, akan slalu ada rintangan &amp; hambatan yg akan dijumpai oleh sang dai. untk ustadz hanan attaki yg sedng mengalami hal itu tetep semngt ustadz karna allah swt bersama engkau wahai ustadz😊❤teruskan perjuangan engkau wahai ustadz❤",bsmakhbr
1697,"@hellomoojo ustadz nih yg jawab

https://t.co/dsncoy3ntf",BudiSeti4w4
1698,"kalau minum starbucks mendukung lgbt, apakah naik haji menyumbang invasi suriah dan yaman? - https://t.co/08lnie87bt",the_geotimes
1699,"@chandrayanuardy @pakaipeci baru (pengurus) nu, anshor &amp; banser aja, ngaku islam tpi kok sama yg gk sealiran dimusuhi.",ruyhprojo
1700,"tantangan untuk pak @jokowi, kembalikan umat islam di indonesia menjadi umat yang damai dan saling menghargai, dimana mana sekarang ustadz mau dakwah dilarang ormas a, saling tuduh sana sini tolong dengan sangat pa presiden",ResaGn
1701,"@sarianggita9 ngakunya ustadz😪
sutat kalik",f4rid4_R
1702,"kenapa sih, pada ustadz mau dakwah di demo, dicekal, dihalangi, dihadang? mbok ya klo gk mau dateng dan ndk suka ngaji gitu tpi yo gk usah menghalangi yg lain buat ngaji lah. 

semoga allah kasih petunjuk dn diluaskan hatinya buat ikut kajian. https://t.co/ohs0svkff8",renikinasih15
1703,"kalau sekolah masih ada pelajaran agamanya, itu namanya sekuler.

kalau sekolah gak ada pelajara agamanya, itu namanya komunis. 

loh yang bener gimana?

yang benar itu islam mewarnai setiap mata pelajaran.  

📝 ustadz dwi condro triono",cuitankrisna
1704,"@mas__piyuuu sssst... jgn berisik ah... langkah ini sudah terbukti bikin juragan senang..
bentar lagi tinggal minta jatah kementerian buat banser...",adesudyana
1705,"dari hbs isya nonton youtube ceramahnya nya ust hanan attaki, trus iseng"" buka twitter di pencarian ada trendingnya.. eh ternyata ini, astaghfirullah https://t.co/gcnoyytgic",MutamarAde
1706,@ikramarki ustadz ustadz di deket home gw ga ada yg ceramah politik ama kpop masa,Maaymunaah
1707,"@novicrst kek nya cewe. apa itu anaknya? 😅
ustadz beneran apa parodi sih? haha",LinaNurk
1708,kajian ustadz hanan attakii di bubarkan banser https://t.co/el4cpnjrgc,QishaAbu
1709,ustadz hapal 30juz diusir.....klo gereja dijagain!!! 😨😡 https://t.co/oewxug2mlp,maxhuawei
1710,@ikramarki bukan ustadz dia,Icapeah
1711,"@jasmoone jika ada laki dan perempuan berduaan, kata pak ustadz yg ketiganya adl setan. setan memang ta perna benar",kumbanqjantan
1712,"banser nganu lg? 
ust hanan attaki di tolak di tegal, 
ini bakal memperkuat ummat 
terus berdakwah tadz 💪 https://t.co/jvnj4fpemj",WildaanMF
1713,"@pakaipeci @vitta_mangelep anshor &amp; banser itu yg ada dihatinya cuma rasa dengki, hasud yg sdh akut. tak sisakan sedikitpun  ruang utk toleransi, pdhal sesama muslim.",ruyhprojo
1714,kami bersamamu ust hanan attaki,anamegakure
1715,"@mas__piyuuu @kitaorangbaik ustadz hanan attaki isi ceramahnya sangat damai, mengajak lebih ta'at beribadah. sy heran mengapa ditolak oleh organisasi yg membawa nama islam. astagfirullah..",sutisnamuhari
1716,pengajian ustaz hanan attaki di tegal batal usai diprotes gp ansor https://t.co/vg8sw9tu93,ajiseprian
1717,@ronavioleta ini banser yg suka mabok oplosan makanya ada pengajian panik mereka,sary_idris
1718,"@denbagu12921858 @mas__piyuuu ingat ketika banser membubarkan pengajian uas, langsung warga riau,sumbar,deli dan aceh membubarkan banser.",sniperalhambra1
1719,tetap semangat ustadz hanan attaki dalam mensyiarkan ajaran agama islam❤😊banyak orang terutama dikalangan pemuda pemudi yang ada dibarisan engkau wahai ustadz😊 https://t.co/dmr66bodsz,bsmakhbr
1720,"tidak ada segala sesuatu di dunia ini yang terjadi tanpa sebab. husnudzon terus. sabar ust. hanan attaki. insyaallah engkang sae 

ust. hanan attaki",kebooganteng
1721,lucu juga emang. sama yang beda agama toleransi tapi kalau sama yang seagama ga toleransi. sampe kajian ustadz hanan attaki dibubarin.,ifrohasyim
1722,"@moon_ofnight @ronavioleta @alissawahid banser tdk kirim orang2 utk bubarin pengajian kok, cuma ngirim surat 😁 
https://t.co/kk2042p3uz",taksuka
1723,"tadi nomer 2 wariman, sekarang hanan attaki

balance👍 https://t.co/atn1cqqwow",neoplatonict
1724,"yg begini mau dibubarin juga kah @banser_cybernu
? 
https://t.co/ttfaddahq6",rizkiaminullah1
1725,ustadz hanan attaki https://t.co/f52l2e13oj,maulanarofiq72
1726,"@sjahtie banser emang kalian udah dengki,iri ke hrs",ikhsanfaturrah1
1727,@jinbae_ kata pak ustadz boong itu dosa,jcrayeon
1728,apaan sih banser tegal baperan amat hanan attaki itu mau menyampaikan kebaikan bukan membawa bendera perang,ToniNichol3
1729,kasus anjing masuk masjid dicari pembenarannya sampai bikin contoh di negeri sudan. mungkin pengusiran ustadz ini juga akan dicari dalilnya sampai ke negeri angola.. https://t.co/a9aa416rzn,Anyer_Fury
1730,coba km bayangkan tiba tiba di rumah km hanan attaki lagi maen gaplek sama bapak km yg maen kalah jongkok,warpigs___
1731,@kumparan banser ini lama2 kok sok berkuasa  .. @gpansor_satu ... ini ormas pimpinanmu ?,astrienova_
1732,"@amoredelatviska ini salah satu pelaku yg bikin surat pelarangan,  satkorcab banser kota tegal,  sarwo edi... ini fotonya https://t.co/hjcgujvrmp",lanang2019
1733,@remahan2roti @timurkota @msapunya @fpi_isback @fpi_belaislam @hilmi_fpi banser suru dangdutan aka deh,thaufiqtry
1734,"kajian-nya ustad hanan attaki, yang mengandung unsur provokatif tuh yang mana??? hahhh???? https://t.co/9gqkhnhjgx",malvsyakira
1735,"kalo pembubaran pengajian krn benci pada dakwah islam, saya simpulkan bahwa pelakunya adalah orang goblok bin dungu bin tolol, karena dakwah itu makin dilarang akan makin meluas. 

jika ada 1000 ust.hanan attaki berhasil kalian hadang, maka sejuta hanan attaki lain akan muncul.",Sapatubudak
1736,"rang-orang pada punya ustadz idola, njir. gue kagak.

maap yak, rang-orang. https://t.co/vkaisvlkwf",whatthefath_
1737,"banser ansor kalo berani umumkan perang jangan cuma keberatan dan mudah bagi kami umat islam untuk menumpasmu dalam hitungan menit, umat islam tidak butuh ansor banser ato ormas apapun isinya cm kaum munafiqun https://t.co/tvcqvssa5i",PanganRepublik
1738,provokatif yang gimana sih yang dimaksud? padahal selama ini saya ga merasa ust. hanan attaki provoke macem2 -_- https://t.co/qqa6xvt4vm,inihalida
1739,"ini serius? astagfirulloh.. orang mau pengajian kok dilarang sih.. setau ana gak ada tuh niatan buat saling menjatuhkan, justru ustadz hanan attaki lebih condong ke memotivasi pemuda yg udah hijrah maupun yg mau hijrah.. https://t.co/gj6bvzk6ey",Okon_Gbc
1740,"@hilmi28 ustad hanan attaki ngga suka dangdutan si, harus yang ada dangdutnya",PuadiHabib
1741,"@remahan2roti @timurkota @msapunya @fpi_isback @fpi_belaislam @hilmi_fpi ini pelakunya yg ttd surat u melarang,  satkorcab banser kota tegal,  sarwo edi https://t.co/v294iyyr2r",lanang2019
1742,hanan attaki ustadnya para milenial...,dwiindra55
1743,"""kita dosanya banyak , tapi dibalasnya hanya sedikit"" -ust.hanan attaki",AP_Rora
1744,pantes viewer video ane ttg ust hanan attaki jadi rame 😅😅,iibpersada_
1745,"gapapa kan, ya, nulis kalimat tayibah ala kearifan lokal? kalau kita aja punya kalimat tayibah dengan kearifan lokal, ya ngapain musti ala arab. kecuali kalau emang lagi di luar negeri yang pake standar internasional. orang udah banyak ustadz yg bilang engga masalah nulis kbbi ..",antinoraque
1746,"enaknya di kasih makan apa yah... pak ustadz yg satu ini? 
@ardianza_099 @setyawati0214 @devymanalu2 
@hd52766966 @nanaarosa_ @adhinda_tyanna @salmabrecht 
iihhhh.....sumpah gemes banget...  😀😁😀😁😀 https://t.co/bgmf6emlmd",HHeztia
1747,"yups bener berapa kali ikutan pengajian ust hanan attaki gak ada yg radikal, malah isinya bagus kalau menurutku https://t.co/enmduidoad",DyAfiEro
1748,"@erifaiz3 @nahayani1 @pakaipeci banser emang bar bar, giliran dangdutan kaga dibubarin. lucubanget idup di indon 😂",AFiktif
1749,"setau saya ustadz hanan attaki itu ustadz dengan ceramahnya yg lembut, banyak mengajarkan anak2 muda pada kebaikan. lalu kenapa di tolak pengajiannya?",ACEALIR89
1750,"lanjutkan penyebaran agama islam ,jangan kasih kendor  ""hanan attaki""",Enda_asyifa86
1751,"ya ampun yang ceramahnya adem lembut kaya ust hanan attaki aja dibubarin 😢😢 

ust hanan itu yg bikin gue kenal sama allah lebih jauh setelah ust felix. mereka berdua andil besar di kehidupan agamis gue. semoga mereka selalu diberi kesehatan &amp; kesabaran 😭😭",povzx
1752,@ronavioleta ustadz hanan sangan provokatif kalo ke para jomblo😂,ZackyMuttaqin
1753,"sudahlah, hanan attaki, gp ansor, mendingan shalawat untuk negri ini",cicakjumping
1754,"hanan attaki ustadnya generasi milenial, kagum sama beliau.
beliau telah membawa nuansa baru perihal berdakwah bagi para generasi milenial.
banyak kok anak muda yang berhijrah karena program program dakwahnya.
terus yang di benci apa dari beliau??",vicky_makh
1755,@ronavioleta banser asu,erul212
1756,@makmummasjid ditempelin kunti apa pegimana ni pa ustadz,_Smawarni
1757,"cuma setan dan kawanannya sih yang ngrasa panas klo dengerin kajian ustadz.
#gagalpaham #hananattaki",dimasprassetyo5
1758,"@tofagarislurus coba tanya pak wapres yg ditetapkan mk... beliau kan ulama beneran,,, minta wejangan dan saran gimana supaya kajian ga dibubarkan banser...",UAlla02
1759,"@vikingcimahifc punten,
emang banser th naon ?
asa teu rame ti baheula di jawa barat mah.
ayeuna katelah tukang bubarkeun pangajian nya.
apal ge basreng abdi mah.langkung manfaat .",DinDinHq
1760,@ronavioleta @alissawahid banser buatan manusia dan isi masih manusia. mempunyai kesempatan yg sama untuk menjadi organisasi yg jorok dan sebaliknya. jangan menjadi sok paling baik.,achmadsubecki
1761,"catat kejadian demi kejadian, sebelum pelantikan.
- kafir masuk masjid bawa anjing.
- konglomerat usul pelajaran agama di hapus di sekolah2.
- ustadz hanan ataki di tolak ceramah di tegal.
- penistaan nama allah di medsos.
- 
- 
-",KyaiLayon
1762,@manaoflorius @ambarwatirexy bersama rexy banser (banci muka serem)🤣,Duateloraja
1763,eh buka twitter tiba tiba rame tentang tuan guru ust hanan attaki. katanya kajian di tegal dibatalkan? kenapa ya? ada yang tau atau bisa menjelaskan kah?,Gprifki
1764,"@detikcom giliran ust ksih tauziah itu banser kesayangan  usir . ntr blg 'itu bkn urusan sy"" https://t.co/woygrsalb0",Lusi03177813
1765,cek trending ada ustad hanan attaki.  ya allah sedih.  padahal beliau dalah satu alasan kenapa saya buka youtube. beliau salah satu yg lisannya indah utk didengar.  salah satu ustadz yg bener2 bisa charger iman saya.  walaupun hanya lewat media sosial:),Astriardilla
1766,@ustadtengkuzul @ekki_w jgn ngremehin pembantu....katanya ustadz,NurJami52363517
1767,"baru sadar, kalau tadi itu rame banget karena bubarnya pengajian ust hanan attaki di bahari inn tegal",CryptoSedekah
1768,"@kumparan wahai ormas ansor, apakah lebih baik dangdutan drpda pengajian ?
hanan attaki",ardsya_h
1769,@nano_st75 @ayang_utriza saya tunggu jawabannya ustadz... menarik,88_heny
1770,"@mas__piyuuu lama lama lawan yu gp ansor. 
mereka emang cari2 ribut. alhamdulillah ustadz2nya masih sabar. coba kalo ustadz bilang ini harus dilawan. kelar lu pasukan yakult. jangan sok banyak.",anwarwank
1771,"@hilmi28 ustadz yg bela rezim lah....mau segarang &amp; sekasar apapun, kalo bela auto save 🤣🤣",dpur7
1772,"@naharazharun kalo itu coba konsultasikan dg ustadz....
wkwkwkkwkwkwkwkkkkk",anto_winarno
1773,"great, kelompok paling suci..🤔 https://t.co/ucvtrm07rb",gunwn92
1774,@aminsiregar75 ini ustadz asli?,jaetmospheric
1775,mau masuk banser? tatalah niat untuk cari ridho allah! | nu online https://t.co/xqsuhjhg9n,PPP_NurulQuran
1776,"ustaz kondang hanan attaki batal mengisi pengajian yang digelar di hotel bahari inn, kota tegal. pemicunya, ada aksi protes dari gp ansor setempat. ada apa ya~? https://t.co/hfwjymvcvs",rakyatkudotcom
1777,"@bangpino__ @liliesolihin ustadz yg menghalalkan liberalisme, komunisme dan pluralisme mungkin yg disayang dielu-elukan dan dipuja melebihi dewa kalii yaa..🤔",AgungDw42853266
1778,"ustadz hanan attaki ini gapernah ceramah politik dan ga mendukung salah satu paslon di pilpres kemarin, tapi tetep aja manusia manusia ga ada otak ini malah mau bubarin kajian nya",FahrurRsy
1779,tuhanku lebih besar dari masalahku. -ustad hanan attaki-,lhafizaaa
1780,@mcaops banser gak ad otak. pengajian ustad ditolak acara dangdutan malah ikutan. dasar tahik 👿,Arya31122001
1781,"mungkin anda yg suka menyebut ustadz ini sesat, syubhat, bid'ah adalah tipikal yg mudah belajar hal baru dan lebih mudah paham agama.tapi tidak untuk sebagoan orang diluar sana. mereka butuh yang tidak hanya mengajak hijrah penampilan tapi juga hijrah denga  hati dan karena allah",nadyulul
1782,"yang datang kebanyakan ukhti-ukhti bergamis manis nan lemah lembut, lalu apanya yg harus ditindak tegas? memang konflik apa yg akan terjadi? heran deh..

we proud you, ust. hanan attaki https://t.co/wcis2ggvft",Kholifah555
1783,@ustadtengkuzul makin kesini makin mencemaskan ya. terus kita harus bagaimana ustadz?,oma_ranny
1784,"@hilmi28 salahnya ustadz hannan gak ngajakin mereka dangdutan sambil sawer2.
innalillah😭 begini amat negeri ku sekarang.",2Auliaone
1785,"pengamat mengakui jika ustadz hti lebih diminati

“karena nu hanya menyampaikan kekecewaanya ketika seluruh masjid, ustaz dan dai-nya dikuasai hti. sekarang kenapa enggak nu tampilkan ustaz dan dai yang mampu menarik jamaah dan disukai oleh jamaah,”",QishaAbu
1786,@ustadtengkuzul semoga ustadz selalu diberikan kesehatan dan panjang umur🙏,adalahiu
1787,@yanto_desy @ustadtengkuzul pak ustadz jg gak butuh pengakuan ente,IipTri
1788,"saya gak nolak hanan attaki atoupun metode ceramahnya yg lemah lembut, tapi lebih ke materi apa yg disampaikan.  .  untuk sementara saya dukung banser,",Shima_Javanese
1789,"@yohandewa @acehselatansatu @divhumas_polri @banser_cybernu @gpansor_ @sahal_as @na_dirs kl yg spt ini sama mereka masih ditoleransi, kecuali kl yg pengajian beda mazhab baru mereka keberatan.",sihogp
1790,"banserep si jae di menangkan mrk makin brutal !! 

salah ustadz hanan attaki apa ?? 
beliau gak pernah ceramah tentang politik, bid'ah, nyinggung banser juga gak ? 

brutal kalian nyata munafiknya. 

#matikantvadajae https://t.co/gkyb6vbpgi",sinaj4333
1791,"anjing saja boleh masuk masjid, apalagi sesama muslim yang ingin mengadakan kajian. makin lucu aja ansor banser kalau dikit-dikit main boikot.",kamuitubeda
1792,@pemikir5 ini foto sarkorcab banser kota tegal sarwo edi yg ttd surat keberatan https://t.co/1wngshyw8j,lanang2019
1793,"gp ansor larang kajian ustadz hanan attaki di tegal, ada apa? https://t.co/rvrq0geaii https://t.co/gj2qadjyim",enjang_as
1794,lah hanan attaki kayanya ybiasa biasa aja. gimana ni bung @arasyamri_ https://t.co/gvl4z3dtiv,bismahakim
1795,"yuk join bersama bisnis ustadz yusuf mansur(paytren), silahkan cek bio #pokoknyapaytreninaja  ##sukses #bisnis #bersama #paytren #indonesia",Unbelieveteam
1796,"pengajian ustadz hanan attaki di bubarin,gw sering liat ceramah nya di yutup atau langsung,gw ngerasa biasa2 aja,apanya yg provokatif? udah ga laku lg?",denteguh_38
1797,laknat malaikat bagi istri yang tidak melayani suami di ranjang - ustadz syafiq reza basalamah https://t.co/n1qnsnrvyn,Fikar_smapiS
1798,"@snjayajonggrang @ustadtengkuzul bener juga sih !! 

emang ustadz pasti ke surgawi ?? 

jadi banyak tanya ya ?? ha...ha.",HerryPradono
1799,"sekelas ustd. hanan attaki yg adem ayem ae diusir bosque, bagian acara dangdutan dengan bidu(r)an ikut joget xianying! https://t.co/ld6kz8up7r",billyfuad
1800,"astagfirullah kaget sumpah. setahu saya ceramah ust. hanan attaki menyiarkn hal2 baik, salah? kecewa  banget. https://t.co/bqfljwzlzz",primadita2204
1801,@hilmi28 kasih abu janda aja ustadz... baru cocok tuk mereka...,AfrizalmjMj
1802,ini banser sama gp ansor mau nya apa sih.  pak tarno yang jadi pedakwahnya gitu?,arinakaulia
1803,@mas__piyuuu mulai deh😬😬😬😬😬..banser teh urang islam lain????,MandraMulyana
1804,"astaga banser kalau mau bubarin pengajian harusnya riset dulu. setau saya ust hannan ini ceramahnya baik kok, ga ada unsur radikalnya. bahkan @cakiminow sempat menjuluki hannan attaki sebagai sunan kalijaga jaman now. https://t.co/dncxucnni9",Drul_Arifin
1805,ya allah ustadz :( https://t.co/fampl1uac4,lckyck
1806,"@tubirfess baru tadi diceritain baba, katanya ada ustadz yang lagi ceramah gitu nah tapi dia ada bohongnya biar yang dengerin pada ketawa (mungkin dikira yang dengerin kaga pada ngaji kali jadi kaga tau cerita aslinya). nah menurutku yang kaya gini baru yang masuk kedalam hadits itu",Hlyndd
1807,"kajian selembut ini masih ada aja yang tidak suka.
cepat sembuh, negriku :(

barakallah ust hanan attaki https://t.co/cqjyaizgng",Mafii_Cavie
1808,"@ustadtengkuzul in shaa allah, siap...ustadz 👆👆",nawzir69
1809,"suka baca kisah2 hikmah di webnya @nu_online, suka nonton videonya prof. quraish shihab bareng mbak @najelaashihab juga suka denger podcastnya ust. hanan attaki

suka yg ngademin 🍃",himmaishere
1810,"@pemikir5 saya setuju perlu dikasih peringatan keras....  ini nomer satkorcab banser kota tegal, sarwo edi, yg tandatangan surat keberatan, 081902030039 ...untuk ketua gp ansor kota tegal blm dpt",lanang2019
1811,"saya salut dan senang menyimak kajian ustadz hanan attaki, lc",Hernowo_ID
1812,"@kumparan gak pernah denger ceramahnya ust. hanan attaki sih, hmmmm miris banget deh sama nu sekarang #matikantvadajae",erningdwi1
1813,"@kumparan ustadz hanan itu banyak dakwah nya ke anak muda yg lagi belajar hijrah, ya wajar aja pake bahasa yang mudah dipahami anak muda jaman sekarang.. menurut saya sih gitu..",Bonikinoy
1814,"bagi saya ini juga ngak adil, tidak ada alasan pembatasan orang lain berbicara selama tidak sampai menghasut membenci nkri, menolak pancasila dan ingin mendirikan negara islam
""hanan attaki"" https://t.co/v8vpl9bagq",rahmad4rsyad
1815,@hilmi28 ustadz dangdutan n saweran. itu yang cocok bagi mereka.,wiltony_arton
1816,"@bangpino__ mas hanan attaki, ngikut uas otomatis pendukung 02.",Adityaaiqball_
1817,@kumparan trus suruh pangil ustadz yg dr golongan kalia...emang ansor dah paling jago apa,TamimAddari3
1818,@mas__piyuuu kan fix mereka anti islam..ansor dan banser banci setres,Guse79916419
1819,"@rozikinmshobrie @pemikir5 @sayektisri280 klo dibaca surat banser dg sdkit pke pikir,,kn katany mrk tkut klo ada konplik,,trs yg mo mbuat konplik sapa kira2?",bintiroihan
1820,"sadis bener banser. sekarang jaman nya kebalik.
perintah rasul lemah lebih sesama muslim, gp anshor takutlah kepada allah lembut kpd saudara mu utdz hanan attaki https://t.co/d0tkofd5ss",Alfatih1112
1821,"@mas__piyuuu ini kenapa sih orang mau kajian dibatalin 😏 kenapa dijaman skrng aneh ya orang mau ngasih ilmu agama dilarang emang ustadz hanan attaki ngasih ceramah sesat ? kan enggak , kalo kaya gini terus gimana negara ini mau tentram",Pribumi_asli00
1822,"kmrn ustadz felix siauw, skrg ustadz hanan attaki yg ga boleh ceramah. selembut dia ceramah begitu msh aja ada yg ga sneng. heran, ada apalah indonesia skrg ini ckck",aldaufaira
1823,"hari ini kajian ustadz hanan attaki di cekal di tegal oleh ormas dangdut penjaga gereja paling ngenkaerii. 
#in_domie_tel_or 
#intel
#intelindomietelor 
#banser
#gpansor
#banserep
#bansernu https://t.co/3hvmjuuf6k",ijtm4_Ul4ma
1824,"seneng pas liat ustad hanan attaki jadi trending topik. dikira ceramahnya ada yang bagus dan viral. eh ternyata malah pengajiannya ditahan, emang kenapa? radikal? enggak ya allah. dia adalah ustad yang mengantarkan hidayah kepada banyak pemuda. salah apakah beliau? astagfirullah. https://t.co/geiegvppou",naf_ahnaf
1825,@haikal_hassan @al_jabbar_02 insyaallah saya book satu ya ustadz. mohon berkenan beri info lebih lanjut 🙏,oma_ranny
1826,eh khuznuzhan saja...mungkin ustadz hanan belum boleh ceramah keluar kota karena masjid masjid bandung masih butuh siraman rohani belio...maksimal kan saja dl di bandung lah https://t.co/yvbu2fs66q,vikingcimahifc
1827,"penolakan ustad hanan attaki di kota tegal secara legal formal bukan kewenangan gp ansor, bilamana ada sesuatu konten dakwah yang kontennya  provokatif kita selesaikan secara tabayun bersama. menyelesaikan sesuatu secara damai tampa kekerasan. https://t.co/a9bqdhxp0p",KangAthoilahNa1
1828,"you bubarin dah nih ser akun-2 youtube yg suka upload kajiannya ust. hanan attaki 😅

viewers-nya jutaan pulak wkwk https://t.co/ifa3gv0ztr",egialfiyan
1829,"@arisnawan82 jangan begitulah mas banser, kan bisa berbagi sesi tanpa harus bubarin sana sini?",maarif_1974
